,date,state,cases,deaths,infected
6638,2020-07-08,South Carolina,48909,884,1557
6639,2020-07-08,South Dakota,7242,98,79
6640,2020-07-08,Tennessee,54756,678,2113
6641,2020-07-08,Texas,229116,2935,9952
6642,2020-07-08,Utah,26921,201,718
6643,2020-07-08,Vermont,1256,56,2
6644,2020-07-08,Virginia,67375,1905,635
6645,2020-07-08,Washington,39661,1395,598
6646,2020-07-08,West Virginia,3707,95,202
6647,2020-07-08,Wisconsin,36526,818,692
6648,2020-07-08,Wyoming,1740,21,29
6649,2020-07-09,Alabama,49174,1068,2212
6650,2020-07-09,Alaska,1521,15,49
6651,2020-07-09,Arizona,112783,2047,4073
6652,2020-07-09,Arkansas,26052,309,806
6653,2020-07-09,California,303516,6825,7212
6654,2020-07-09,Colorado,35604,1707,419
6655,2020-07-09,Connecticut,47209,4348,101
6656,2020-07-09,Delaware,12531,517,69
6657,2020-07-09,District of Columbia,10679,568,0
6658,2020-07-09,Florida,232710,4008,8935
6659,2020-07-09,Georgia,98693,2880,2155
6660,2020-07-09,Hawaii,1112,19,36
6661,2020-07-09,Idaho,9598,101,594
6662,2020-07-09,Illinois,152188,7333,1133
6663,2020-07-09,Indiana,50829,2739,520
6664,2020-07-09,Iowa,33316,742,600
6665,2020-07-09,Kansas,18031,294,224
6666,2020-07-09,Kentucky,18576,640,372
6667,2020-07-09,Louisiana,72102,3355,1843
6668,2020-07-09,Maine,3486,111,26
6669,2020-07-09,Maryland,72037,3288,582
6670,2020-07-09,Massachusetts,110897,8268,295
6671,2020-07-09,Michigan,75247,6275,587
6672,2020-07-09,Minnesota,40201,1528,574
6673,2020-07-09,Mississippi,33591,1204,703
6674,2020-07-09,Missouri,27301,1095,958
6675,2020-07-09,Montana,1466,25,95
6676,2020-07-09,Nebraska,20658,294,221
6677,2020-07-09,Nevada,25055,574,677
6678,2020-07-09,New Hampshire,5973,387,21
6679,2020-07-09,New Jersey,176217,15448,231
6680,2020-07-09,New Mexico,14251,533,234
6681,2020-07-09,New York,404207,31979,588
6682,2020-07-09,North Carolina,79564,1487,1903
6683,2020-07-09,North Dakota,4074,89,99
6684,2020-07-09,Ohio,61331,3006,1150
6685,2020-07-09,Oklahoma,18496,410,603
6686,2020-07-09,Oregon,11247,233,375
6687,2020-07-09,Pennsylvania,97634,6895,817
6688,2020-07-09,Rhode Island,17243,974,39
6689,2020-07-09,South Carolina,50691,905,1782
6690,2020-07-09,South Dakota,7336,101,94
6691,2020-07-09,Tennessee,56531,700,1775
6692,2020-07-09,Texas,240025,3037,10909
6693,2020-07-09,Utah,27632,205,711
6694,2020-07-09,Vermont,1272,56,16
6695,2020-07-09,Virginia,67988,1937,613
6696,2020-07-09,Washington,40369,1410,708
6697,2020-07-09,West Virginia,3826,95,119
6698,2020-07-09,Wisconsin,37358,821,832
6699,2020-07-09,Wyoming,1774,21,34
6700,2020-07-10,Alabama,50508,1104,1334
6701,2020-07-10,Alaska,1579,15,58
6702,2020-07-10,Arizona,116947,2093,4164
6703,2020-07-10,Arkansas,26803,313,751
6704,2020-07-10,California,311505,6936,7989
6705,2020-07-10,Colorado,36210,1724,606
6706,2020-07-10,Connecticut,47287,4348,78
6707,2020-07-10,Delaware,12652,517,121
6708,2020-07-10,District of Columbia,10743,568,0
6709,2020-07-10,Florida,244143,4101,11433
6710,2020-07-10,Georgia,103597,2915,4904
6711,2020-07-10,Hawaii,1139,19,27
6712,2020-07-10,Idaho,10073,101,475
6713,2020-07-10,Illinois,153406,7349,1218
6714,2020-07-10,Indiana,51567,2748,738
6715,2020-07-10,Iowa,34232,748,916
6716,2020-07-10,Kansas,18799,294,768
6717,2020-07-10,Kentucky,19076,647,500
6718,2020-07-10,Louisiana,74744,3380,2642
6719,2020-07-10,Maine,3499,111,13
6720,2020-07-10,Maryland,72503,3303,466
6721,2020-07-10,Massachusetts,111110,8296,213
6722,2020-07-10,Michigan,75871,6288,624
6723,2020-07-10,Minnesota,40805,1533,604
6724,2020-07-10,Mississippi,34622,1215,1031
6725,2020-07-10,Missouri,28060,1107,759
6726,2020-07-10,Montana,1593,28,127
6727,2020-07-10,Nebraska,20834,294,176
6728,2020-07-10,Nevada,25961,581,906
6729,2020-07-10,New Hampshire,5991,390,18
6730,2020-07-10,New Jersey,176575,15479,358
6731,2020-07-10,New Mexico,14549,539,298
6732,2020-07-10,New York,404997,32004,790
6733,2020-07-10,North Carolina,81737,1503,2173
6734,2020-07-10,North Dakota,4158,89,84
6735,2020-07-10,Ohio,62856,3032,1525
6736,2020-07-10,Oklahoma,19092,416,596
6737,2020-07-10,Oregon,11501,235,254
6738,2020-07-10,Pennsylvania,98574,6929,940
6739,2020-07-10,Rhode Island,17312,976,69
6740,2020-07-10,South Carolina,52419,929,1728
6741,2020-07-10,South Dakota,7401,107,65
6742,2020-07-10,Tennessee,58224,713,1693
6743,2020-07-10,Texas,249948,3129,9923
6744,2020-07-10,Utah,28452,207,820
6745,2020-07-10,Vermont,1277,56,5
6746,2020-07-10,Virginia,68931,1958,943
6747,2020-07-10,Washington,41090,1426,721
6748,2020-07-10,West Virginia,3983,95,157
6749,2020-07-10,Wisconsin,38414,825,1056
6750,2020-07-10,Wyoming,1790,21,16
6751,2020-07-11,Alabama,51947,1114,1439
6752,2020-07-11,Alaska,1656,15,77
6753,2020-07-11,Arizona,119991,2158,3044
6754,2020-07-11,Arkansas,27864,319,1061
6755,2020-07-11,California,320030,7012,8525
6756,2020-07-11,Colorado,36633,1725,423
6757,2020-07-11,Connecticut,47287,4348,0
6758,2020-07-11,Delaware,12743,517,91
6759,2020-07-11,District of Columbia,10801,568,0
6760,2020-07-11,Florida,254503,4196,10360
6761,2020-07-11,Georgia,106574,2946,2977
6762,2020-07-11,Hawaii,1181,19,42
6763,2020-07-11,Idaho,10584,102,511
6764,2020-07-11,Illinois,154530,7372,1124
6765,2020-07-11,Indiana,52358,2756,791
6766,2020-07-11,Iowa,34695,748,463
6767,2020-07-11,Kansas,18983,294,184
6768,2020-07-11,Kentucky,19530,647,454
6769,2020-07-11,Louisiana,76911,3403,2167
6770,2020-07-11,Maine,3520,112,21
6771,2020-07-11,Maryland,73060,3310,557
6772,2020-07-11,Massachusetts,111398,8310,288
6773,2020-07-11,Michigan,76499,6316,628
6774,2020-07-11,Minnesota,41609,1537,804
6775,2020-07-11,Mississippi,35419,1230,797
6776,2020-07-11,Missouri,28649,1112,589
6777,2020-07-11,Montana,1677,29,84
6778,2020-07-11,Nebraska,21035,296,201
6779,2020-07-11,Nevada,26912,592,951
6780,2020-07-11,New Hampshire,6024,391,33
6781,2020-07-11,New Jersey,176906,15525,331
6782,2020-07-11,New Mexico,14773,543,224
6783,2020-07-11,New York,405724,32019,727
6784,2020-07-11,North Carolina,83996,1520,2259
6785,2020-07-11,North Dakota,4247,91,89
6786,2020-07-11,Ohio,64214,3036,1358
6787,2020-07-11,Oklahoma,19779,421,687
6788,2020-07-11,Oregon,11851,235,350
6789,2020-07-11,Pennsylvania,99252,6945,678
6790,2020-07-11,Rhode Island,17312,976,0
6791,2020-07-11,South Carolina,54699,951,2280
6792,2020-07-11,South Dakota,7454,109,53
6793,2020-07-11,Tennessee,59981,728,1757
6794,2020-07-11,Texas,258280,3206,8332
6795,2020-07-11,Utah,29071,212,619
6796,2020-07-11,Vermont,1283,56,6
6797,2020-07-11,Virginia,69782,1962,851
6798,2020-07-11,Washington,41326,1426,236
6799,2020-07-11,West Virginia,4146,96,163
6800,2020-07-11,Wisconsin,39095,829,681
6801,2020-07-11,Wyoming,1839,21,49
6802,2020-07-12,Alabama,53587,1121,1640
6803,2020-07-12,Alaska,1772,15,116
6804,2020-07-12,Arizona,122479,2239,2488
6805,2020-07-12,Arkansas,28367,321,503
6806,2020-07-12,California,327676,7042,7646
6807,2020-07-12,Colorado,36933,1726,300
6808,2020-07-12,Connecticut,47287,4348,0
6809,2020-07-12,Delaware,12804,517,61
6810,2020-07-12,District of Columbia,10847,568,0
6811,2020-07-12,Florida,269803,4241,15300
6812,2020-07-12,Georgia,108389,2951,1815
6813,2020-07-12,Hawaii,1201,19,20
6814,2020-07-12,Idaho,10971,102,387
6815,2020-07-12,Illinois,155355,7391,825
6816,2020-07-12,Indiana,52892,2760,534
6817,2020-07-12,Iowa,35410,752,715
6818,2020-07-12,Kansas,19295,300,312
6819,2020-07-12,Kentucky,19762,649,232
6820,2020-07-12,Louisiana,78230,3416,1319
6821,2020-07-12,Maine,3539,114,19
6822,2020-07-12,Maryland,73705,3319,645
6823,2020-07-12,Massachusetts,111597,8325,199
6824,2020-07-12,Michigan,76936,6317,437
6825,2020-07-12,Minnesota,42319,1540,710
6826,2020-07-12,Mississippi,36287,1249,868
6827,2020-07-12,Missouri,29173,1113,524
6828,2020-07-12,Montana,1758,29,81
6829,2020-07-12,Nebraska,21214,296,179
6830,2020-07-12,Nevada,27745,593,833
6831,2020-07-12,New Hampshire,6054,391,30
6832,2020-07-12,New Jersey,177245,15525,339
6833,2020-07-12,New Mexico,15028,545,255
6834,2020-07-12,New York,406403,32029,679
6835,2020-07-12,North Carolina,85831,1532,1835
6836,2020-07-12,North Dakota,4338,91,91
6837,2020-07-12,Ohio,65592,3058,1378
6838,2020-07-12,Oklahoma,20235,422,456
6839,2020-07-12,Oregon,12170,237,319
6840,2020-07-12,Pennsylvania,99794,6950,542
6841,2020-07-12,Rhode Island,17312,976,0
6842,2020-07-12,South Carolina,56648,961,1949
6843,2020-07-12,South Dakota,7499,109,45
6844,2020-07-12,Tennessee,61106,731,1125
6845,2020-07-12,Texas,264811,3246,6531
6846,2020-07-12,Utah,29552,215,481
6847,2020-07-12,Vermont,1296,56,13
6848,2020-07-12,Virginia,70670,1966,888
6849,2020-07-12,Washington,42181,1438,855
6850,2020-07-12,West Virginia,4244,96,98
6851,2020-07-12,Wisconsin,39901,828,806
6852,2020-07-12,Wyoming,1862,21,23
6853,2020-07-13,Alabama,55545,1124,1958
6854,2020-07-13,Alaska,1843,15,71
6855,2020-07-13,Arizona,123917,2250,1438
6856,2020-07-13,Arkansas,28939,323,572
6857,2020-07-13,California,336206,7086,8530
6858,2020-07-13,Colorado,37303,1728,370
6859,2020-07-13,Connecticut,47510,4371,223
6860,2020-07-13,Delaware,12879,517,75
6861,2020-07-13,District of Columbia,10906,568,0
6862,2020-07-13,Florida,282427,4276,12624
6863,2020-07-13,Georgia,111937,2972,3548
6864,2020-07-13,Hawaii,1222,21,21
6865,2020-07-13,Idaho,11531,102,560
6866,2020-07-13,Illinois,156288,7398,933
6867,2020-07-13,Indiana,53327,2762,435
6868,2020-07-13,Iowa,35631,755,221
6869,2020-07-13,Kansas,20265,301,970
6870,2020-07-13,Kentucky,20127,656,365
6871,2020-07-13,Louisiana,79935,3423,1705
6872,2020-07-13,Maine,3558,114,19
6873,2020-07-13,Maryland,74124,3325,419
6874,2020-07-13,Massachusetts,111827,8330,230
6875,2020-07-13,Michigan,77354,6324,418
6876,2020-07-13,Minnesota,42810,1542,491
6877,2020-07-13,Mississippi,36680,1250,393
6878,2020-07-13,Missouri,29781,1126,608
6879,2020-07-13,Montana,1908,32,150
6880,2020-07-13,Nebraska,21444,298,230
6881,2020-07-13,Nevada,28597,596,852
6882,2020-07-13,New Hampshire,6068,391,14
6883,2020-07-13,New Jersey,177469,15560,224
6884,2020-07-13,New Mexico,15291,548,263
6885,2020-07-13,New York,406962,32075,559
6886,2020-07-13,North Carolina,87653,1547,1822
6887,2020-07-13,North Dakota,4446,91,108
6888,2020-07-13,Ohio,66853,3064,1261
6889,2020-07-13,Oklahoma,20745,424,510
6890,2020-07-13,Oregon,12511,240,341
6891,2020-07-13,Pennsylvania,100378,6955,584
6892,2020-07-13,Rhode Island,17487,984,175
6893,2020-07-13,South Carolina,58168,972,1520
6894,2020-07-13,South Dakota,7524,109,25
6895,2020-07-13,Tennessee,63615,738,2509
6896,2020-07-13,Texas,273732,3313,8921
6897,2020-07-13,Utah,30282,216,730
6898,2020-07-13,Vermont,1301,56,5
6899,2020-07-13,Virginia,71642,1968,972
6900,2020-07-13,Washington,43538,1439,1357
6901,2020-07-13,West Virginia,4313,97,69
6902,2020-07-13,Wisconsin,40603,828,702
6903,2020-07-13,Wyoming,1903,21,41
6904,2020-07-14,Alabama,57255,1164,1710
6905,2020-07-14,Alaska,1897,15,54
6906,2020-07-14,Arizona,128126,2341,4209
6907,2020-07-14,Arkansas,29733,331,794
6908,2020-07-14,California,346593,7227,10387
6909,2020-07-14,Colorado,37761,1739,458
6910,2020-07-14,Connecticut,47530,4372,20
6911,2020-07-14,Delaware,12969,518,90
6912,2020-07-14,District of Columbia,10946,568,0
6913,2020-07-14,Florida,291621,4408,9194
6914,2020-07-14,Georgia,114579,2996,2642
6915,2020-07-14,Hawaii,1243,21,21
6916,2020-07-14,Idaho,11962,103,431
6917,2020-07-14,Illinois,157055,7425,767
6918,2020-07-14,Indiana,54001,2775,674
6919,2020-07-14,Iowa,35942,759,311
6920,2020-07-14,Kansas,20347,303,82
6921,2020-07-14,Kentucky,20702,665,575
6922,2020-07-14,Louisiana,82150,3445,2215
6923,2020-07-14,Maine,3566,114,8
6924,2020-07-14,Maryland,74836,3334,712
6925,2020-07-14,Massachusetts,112130,8340,303
6926,2020-07-14,Michigan,78045,6330,691
6927,2020-07-14,Minnesota,43208,1548,398
6928,2020-07-14,Mississippi,37542,1272,862
6929,2020-07-14,Missouri,30817,1136,1036
6930,2020-07-14,Montana,2038,34,130
6931,2020-07-14,Nebraska,21717,299,273
6932,2020-07-14,Nevada,29669,613,1072
6933,2020-07-14,New Hampshire,6091,392,23
6934,2020-07-14,New Jersey,177862,15582,393
6935,2020-07-14,New Mexico,15514,551,223
6936,2020-07-14,New York,407875,32092,913
6937,2020-07-14,North Carolina,89767,1582,2114
6938,2020-07-14,North Dakota,4497,92,51
6939,2020-07-14,Ohio,67995,3069,1142
6940,2020-07-14,Oklahoma,21738,428,993
6941,2020-07-14,Oregon,12834,247,323
6942,2020-07-14,Pennsylvania,101360,6973,982
6943,2020-07-14,Rhode Island,17588,985,101
6944,2020-07-14,South Carolina,60389,993,2221
6945,2020-07-14,South Dakota,7572,109,48
6946,2020-07-14,Tennessee,65412,757,1797
6947,2020-07-14,Texas,284638,3449,10906
6948,2020-07-14,Utah,30774,226,492
6949,2020-07-14,Vermont,1305,56,4
6950,2020-07-14,Virginia,72443,1977,801
6951,2020-07-14,Washington,44257,1465,719
6952,2020-07-14,West Virginia,4407,97,94
6953,2020-07-14,Wisconsin,41516,834,913
6954,2020-07-14,Wyoming,1951,22,48
6955,2020-07-15,Alabama,59067,1211,1812
6956,2020-07-15,Alaska,1958,15,61
6957,2020-07-15,Arizona,131411,2442,3285
6958,2020-07-15,Arkansas,30297,335,564
6959,2020-07-15,California,355497,7368,8904
6960,2020-07-15,Colorado,38240,1745,479
6961,2020-07-15,Connecticut,47636,4380,106
6962,2020-07-15,Delaware,13050,521,81
6963,2020-07-15,District of Columbia,11026,571,0
6964,2020-07-15,Florida,301802,4520,10181
6965,2020-07-15,Georgia,118147,3030,3568
6966,2020-07-15,Hawaii,1271,21,28
6967,2020-07-15,Idaho,12599,111,637
6968,2020-07-15,Illinois,158451,7435,1396
6969,2020-07-15,Indiana,54698,2785,697
6970,2020-07-15,Iowa,36536,777,594
6971,2020-07-15,Kansas,21157,308,810
6972,2020-07-15,Kentucky,21148,668,446
6973,2020-07-15,Louisiana,84241,3461,2091
6974,2020-07-15,Maine,3578,114,12
6975,2020-07-15,Maryland,75576,3341,740
6976,2020-07-15,Massachusetts,112347,8368,217
6977,2020-07-15,Michigan,79081,6333,1036
6978,2020-07-15,Minnesota,43782,1558,574
6979,2020-07-15,Mississippi,38567,1290,1025
6980,2020-07-15,Missouri,31737,1141,920
6981,2020-07-15,Montana,2149,34,111
6982,2020-07-15,Nebraska,21979,302,262
6983,2020-07-15,Nevada,30587,619,918
6984,2020-07-15,New Hampshire,6113,394,22
6985,2020-07-15,New Jersey,178252,15634,390
6986,2020-07-15,New Mexico,15841,557,327
6987,2020-07-15,New York,408709,32115,834
6988,2020-07-15,North Carolina,91573,1598,1806
6989,2020-07-15,North Dakota,4569,92,72
6990,2020-07-15,Ohio,69311,3075,1316
6991,2020-07-15,Oklahoma,22813,432,1075
6992,2020-07-15,Oregon,13129,249,295
6993,2020-07-15,Pennsylvania,102361,7011,1001
6994,2020-07-15,Rhode Island,17640,987,52
6995,2020-07-15,South Carolina,62245,998,1856
6996,2020-07-15,South Dakota,7652,111,80
6997,2020-07-15,Tennessee,67515,773,2103
6998,2020-07-15,Texas,296478,3590,11840
6999,2020-07-15,Utah,31228,233,454
7000,2020-07-15,Vermont,1318,56,13
7001,2020-07-15,Virginia,73527,1992,1084
7002,2020-07-15,Washington,45004,1486,747
7003,2020-07-15,West Virginia,4557,98,150
7004,2020-07-15,Wisconsin,42409,835,893
7005,2020-07-15,Wyoming,1985,22,34
7006,2020-07-16,Alabama,61088,1230,2021
7007,2020-07-16,Alaska,2034,15,76
7008,2020-07-16,Arizona,134730,2506,3319
7009,2020-07-16,Arkansas,31114,341,817
7010,2020-07-16,California,364761,7490,9264
7011,2020-07-16,Colorado,38817,1746,577
7012,2020-07-16,Connecticut,47750,4389,114
7013,2020-07-16,Delaware,13114,521,64
7014,2020-07-16,District of Columbia,11076,574,0
7015,2020-07-16,Florida,315767,4676,13965
7016,2020-07-16,Georgia,120848,3043,2701
7017,2020-07-16,Hawaii,1290,21,19
7018,2020-07-16,Idaho,13261,114,662
7019,2020-07-16,Illinois,159676,7457,1225
7020,2020-07-16,Indiana,55413,2795,715
7021,2020-07-16,Iowa,37414,781,878
7022,2020-07-16,Kansas,21273,309,116
7023,2020-07-16,Kentucky,21617,675,469
7024,2020-07-16,Louisiana,86521,3485,2280
7025,2020-07-16,Maine,3598,114,20
7026,2020-07-16,Maryland,76237,3347,661
7027,2020-07-16,Massachusetts,112581,8380,234
7028,2020-07-16,Michigan,79977,6351,896
7029,2020-07-16,Minnesota,44387,1566,605
7030,2020-07-16,Mississippi,39797,1308,1230
7031,2020-07-16,Missouri,32596,1145,859
7032,2020-07-16,Montana,2265,35,116
7033,2020-07-16,Nebraska,22178,307,199
7034,2020-07-16,Nevada,32024,627,1437
7035,2020-07-16,New Hampshire,6139,395,26
7036,2020-07-16,New Jersey,178475,15665,223
7037,2020-07-16,New Mexico,16138,562,297
7038,2020-07-16,New York,409476,32133,767
7039,2020-07-16,North Carolina,93657,1617,2084
7040,2020-07-16,North Dakota,4672,93,103
7041,2020-07-16,Ohio,70601,3103,1290
7042,2020-07-16,Oklahoma,23441,438,628
7043,2020-07-16,Oregon,13541,252,412
7044,2020-07-16,Pennsylvania,103169,7039,808
7045,2020-07-16,Rhode Island,17711,988,71
7046,2020-07-16,South Carolina,64083,1070,1838
7047,2020-07-16,South Dakota,7694,115,42
7048,2020-07-16,Tennessee,69827,786,2312
7049,2020-07-16,Texas,311516,3744,15038
7050,2020-07-16,Utah,31908,234,680
7051,2020-07-16,Vermont,1325,56,7
7052,2020-07-16,Virginia,74431,2007,904
7053,2020-07-16,Washington,46268,1492,1264
7054,2020-07-16,West Virginia,4657,99,100
7055,2020-07-16,Wisconsin,43361,839,952
7056,2020-07-16,Wyoming,2026,24,41
7057,2020-07-17,Alabama,63091,1265,2003
7058,2020-07-17,Alaska,2083,15,49
7059,2020-07-17,Arizona,138575,2597,3845
7060,2020-07-17,Arkansas,31762,353,648
7061,2020-07-17,California,374922,7607,10161
7062,2020-07-17,Colorado,39409,1753,592
7063,2020-07-17,Connecticut,47893,4396,143
7064,2020-07-17,Delaware,13337,521,223
7065,2020-07-17,District of Columbia,11115,577,0
7066,2020-07-17,Florida,327233,4804,11466
7067,2020-07-17,Georgia,124267,3071,3419
7068,2020-07-17,Hawaii,1312,22,22
7069,2020-07-17,Idaho,13879,119,618
7070,2020-07-17,Illinois,161042,7468,1366
7071,2020-07-17,Indiana,56160,2803,747
7072,2020-07-17,Iowa,37903,785,489
7073,2020-07-17,Kansas,22199,310,926
7074,2020-07-17,Kentucky,22162,687,545
7075,2020-07-17,Louisiana,88700,3509,2179
7076,2020-07-17,Maine,3636,115,38
7077,2020-07-17,Maryland,76941,3359,704
7078,2020-07-17,Massachusetts,112879,8402,298
7079,2020-07-17,Michigan,80752,6358,775
7080,2020-07-17,Minnesota,45053,1573,666
7081,2020-07-17,Mississippi,40829,1332,1032
7082,2020-07-17,Missouri,33536,1151,940
7083,2020-07-17,Montana,2383,37,118
7084,2020-07-17,Nebraska,22361,308,183
7085,2020-07-17,Nevada,33372,638,1348
7086,2020-07-17,New Hampshire,6165,395,26
7087,2020-07-17,New Jersey,178525,15684,50
7088,2020-07-17,New Mexico,16456,565,318
7089,2020-07-17,New York,410254,32147,778
7090,2020-07-17,North Carolina,95633,1638,1976
7091,2020-07-17,North Dakota,4796,94,124
7092,2020-07-17,Ohio,72280,3112,1679
7093,2020-07-17,Oklahoma,24140,445,699
7094,2020-07-17,Oregon,13842,256,301
7095,2020-07-17,Pennsylvania,104172,7057,1003
7096,2020-07-17,Rhode Island,17793,990,82
7097,2020-07-17,South Carolina,66060,1096,1977
7098,2020-07-17,South Dakota,7789,116,95
7099,2020-07-17,Tennessee,72072,805,2245
7100,2020-07-17,Texas,321254,3889,9738
7101,2020-07-17,Utah,32572,238,664
7102,2020-07-17,Vermont,1334,56,9
7103,2020-07-17,Virginia,75433,2013,1002
7104,2020-07-17,Washington,47226,1498,958
7105,2020-07-17,West Virginia,4783,100,126
7106,2020-07-17,Wisconsin,44243,842,882
7107,2020-07-17,Wyoming,2069,24,43
7108,2020-07-18,Alabama,65234,1286,2143
7109,2020-07-18,Alaska,2157,16,74
7110,2020-07-18,Arizona,141333,2733,2758
7111,2020-07-18,Arkansas,32533,357,771
7112,2020-07-18,California,383194,7697,8272
7113,2020-07-18,Colorado,39811,1753,402
7114,2020-07-18,Connecticut,47893,4396,0
7115,2020-07-18,Delaware,13429,523,92
7116,2020-07-18,District of Columbia,11194,578,0
7117,2020-07-18,Florida,337561,4894,10328
7118,2020-07-18,Georgia,128341,3105,4074
7119,2020-07-18,Hawaii,1332,23,20
7120,2020-07-18,Idaho,14433,120,554
7121,2020-07-18,Illinois,162299,7486,1257
7122,2020-07-18,Indiana,57045,2820,885
7123,2020-07-18,Iowa,38314,790,411
7124,2020-07-18,Kansas,22238,312,39
7125,2020-07-18,Kentucky,22750,688,588
7126,2020-07-18,Louisiana,88700,3509,0
7127,2020-07-18,Maine,3646,117,10
7128,2020-07-18,Maryland,77773,3368,832
7129,2020-07-18,Massachusetts,113238,8419,359
7130,2020-07-18,Michigan,81384,6367,632
7131,2020-07-18,Minnesota,45510,1578,457
7132,2020-07-18,Mississippi,41846,1346,1017
7133,2020-07-18,Missouri,34363,1158,827
7134,2020-07-18,Montana,2471,37,88
7135,2020-07-18,Nebraska,22545,308,184
7136,2020-07-18,Nevada,34606,647,1234
7137,2020-07-18,New Hampshire,6188,396,23
7138,2020-07-18,New Jersey,178788,15699,263
7139,2020-07-18,New Mexico,16736,569,280
7140,2020-07-18,New York,411006,32167,752
7141,2020-07-18,North Carolina,98067,1653,2434
7142,2020-07-18,North Dakota,4911,94,115
7143,2020-07-18,Ohio,73822,3132,1542
7144,2020-07-18,Oklahoma,25056,451,916
7145,2020-07-18,Oregon,14231,259,389
7146,2020-07-18,Pennsylvania,104780,7068,608
7147,2020-07-18,Rhode Island,17793,990,0
7148,2020-07-18,South Carolina,67612,1135,1552
7149,2020-07-18,South Dakota,7862,116,73
7150,2020-07-18,Tennessee,74518,828,2446
7151,2020-07-18,Texas,330059,3972,8805
7152,2020-07-18,Utah,33430,243,858
7153,2020-07-18,Vermont,1338,56,4
7154,2020-07-18,Virginia,76373,2025,940
7155,2020-07-18,Washington,47889,1509,663
7156,2020-07-18,West Virginia,4922,100,139
7157,2020-07-18,Wisconsin,45118,852,875
7158,2020-07-18,Wyoming,2108,24,39
7159,2020-07-19,Alabama,67011,1287,1777
7160,2020-07-19,Alaska,2275,16,118
7161,2020-07-19,Arizona,143644,2768,2311
7162,2020-07-19,Arkansas,33228,357,695
7163,2020-07-19,California,391460,7710,8266
7164,2020-07-19,Colorado,40182,1753,371
7165,2020-07-19,Connecticut,47893,4396,0
7166,2020-07-19,Delaware,13519,523,90
7167,2020-07-19,District of Columbia,11261,578,0
7168,2020-07-19,Florida,350039,4981,12478
7169,2020-07-19,Georgia,130794,3110,2453
7170,2020-07-19,Hawaii,1359,23,27
7171,2020-07-19,Idaho,14960,120,527
7172,2020-07-19,Illinois,163284,7491,985
7173,2020-07-19,Indiana,57965,2822,920
7174,2020-07-19,Iowa,38813,793,499
7175,2020-07-19,Kansas,22459,313,221
7176,2020-07-19,Kentucky,23600,691,850
7177,2020-07-19,Louisiana,91816,3543,3116
7178,2020-07-19,Maine,3687,117,41
7179,2020-07-19,Maryland,78698,3377,925
7180,2020-07-19,Massachusetts,113534,8431,296
7181,2020-07-19,Michigan,81935,6369,551
7182,2020-07-19,Minnesota,46244,1581,734
7183,2020-07-19,Mississippi,42638,1355,792
7184,2020-07-19,Missouri,35154,1158,791
7185,2020-07-19,Montana,2533,37,62
7186,2020-07-19,Nebraska,22637,308,92
7187,2020-07-19,Nevada,35826,648,1220
7188,2020-07-19,New Hampshire,6203,398,15
7189,2020-07-19,New Jersey,178757,15706,-31
7190,2020-07-19,New Mexico,16971,571,235
7191,2020-07-19,New York,411515,32187,509
7192,2020-07-19,North Carolina,99841,1661,1774
7193,2020-07-19,North Dakota,5023,96,112
7194,2020-07-19,Ohio,74932,3174,1110
7195,2020-07-19,Oklahoma,25265,451,209
7196,2020-07-19,Oregon,14586,262,355
7197,2020-07-19,Pennsylvania,105384,7074,604
7198,2020-07-19,Rhode Island,17793,990,0
7199,2020-07-19,South Carolina,69986,1155,2374
7200,2020-07-19,South Dakota,7906,118,44
7201,2020-07-19,Tennessee,76180,834,1662
7202,2020-07-19,Texas,338036,4033,7977
7203,2020-07-19,Utah,34117,243,687
7204,2020-07-19,Vermont,1350,56,12
7205,2020-07-19,Virginia,77430,2027,1057
7206,2020-07-19,Washington,48601,1512,712
7207,2020-07-19,West Virginia,5042,100,120
7208,2020-07-19,Wisconsin,45953,853,835
7209,2020-07-19,Wyoming,2126,24,18
7210,2020-07-20,Alabama,68891,1291,1880
7211,2020-07-20,Alaska,2412,16,137
7212,2020-07-20,Arizona,145320,2795,1676
7213,2020-07-20,Arkansas,33927,363,699
7214,2020-07-20,California,400195,7764,8735
7215,2020-07-20,Colorado,40649,1759,467
7216,2020-07-20,Connecticut,48055,4406,162
7217,2020-07-20,Delaware,13624,523,105
7218,2020-07-20,District of Columbia,11339,579,0
7219,2020-07-20,Florida,360386,5071,10347
7220,2020-07-20,Georgia,132788,3113,1994
7221,2020-07-20,Hawaii,1371,23,12
7222,2020-07-20,Idaho,15380,123,420
7223,2020-07-20,Illinois,164552,7500,1268
7224,2020-07-20,Indiana,58607,2825,642
7225,2020-07-20,Iowa,39343,798,530
7226,2020-07-20,Kansas,23544,318,1085
7227,2020-07-20,Kentucky,23978,694,378
7228,2020-07-20,Louisiana,95002,3572,3186
7229,2020-07-20,Maine,3711,117,24
7230,2020-07-20,Maryland,79251,3382,553
7231,2020-07-20,Massachusetts,113789,8433,255
7232,2020-07-20,Michigan,82486,6377,551
7233,2020-07-20,Minnesota,47147,1585,903
7234,2020-07-20,Mississippi,43889,1358,1251
7235,2020-07-20,Missouri,36044,1164,890
7236,2020-07-20,Montana,2640,39,107
7237,2020-07-20,Nebraska,22847,313,210
7238,2020-07-20,Nevada,36805,650,979
7239,2020-07-20,New Hampshire,6249,398,46
7240,2020-07-20,New Jersey,178937,15715,180
7241,2020-07-20,New Mexico,17215,578,244
